,Date,Open,High,Low,Close,Volume,RSI,ATR,ADX,52-week High,Threshold,Volatility,14-day MA,10-day MA,20-day SMA,50-day SMA,Signal
89,2022-11-15T00:00:00+05:30,831.2,835.65,818.7,822.2,473454,45.94702250547701,29.689956932881188,27.74782484631212,,,3.477447974585221,851.717857142857,854.64,845.225,891.8740000000001,Buy
90,2022-11-16T00:00:00+05:30,822.9,823.4,803.2,807.1,780072,45.30636292223095,29.012102866246813,28.241809024841462,,,3.5070779993698453,850.0107142857142,850.1299999999999,845.4174999999999,887.357,Buy
91,2022-11-17T00:00:00+05:30,808.5,811.0,797.55,800.35,907455,39.905330314879606,27.900524090086332,28.84417587442008,,,3.6913490953361925,846.5071428571429,846.4399999999999,844.4399999999999,882.957,Buy
92,2022-11-18T00:00:00+05:30,804.4,805.35,785.05,789.15,817776,38.380839271575596,27.357629512223028,29.712606315281278,,,4.029726348545283,842.3142857142857,835.765,842.625,878.552,Sell
93,2022-11-21T00:00:00+05:30,786.05,799.6,786.05,792.2,704177,38.744588744588754,26.37137026134996,30.519006010366674,,,4.259522774154486,838.2285714285714,826.3449999999999,840.165,873.822,Sell
94,2022-11-22T00:00:00+05:30,794.0,796.05,788.05,793.15,546456,38.29534192269572,25.05912952839639,31.267805727231686,,,4.446791354790776,834.0107142857144,815.17,837.4275,869.442,Sell
95,2022-11-23T00:00:00+05:30,797.0,799.2,785.2,788.1,569322,39.85970703527955,24.269191704939505,31.751065012814585,,,4.684250349795556,830.5,805.095,834.7049999999999,864.906,Sell
96,2022-11-24T00:00:00+05:30,792.05,800.6,787.0,796.65,515702,24.187256176853026,23.507106583158116,32.10143777492146,,,4.755461050743101,823.4107142857143,803.6,832.9875,860.4559999999999,Sell
97,2022-11-25T00:00:00+05:30,795.0,826.0,794.0,819.85,1333410,33.843165816945856,24.113741827218252,30.83440818058881,,,4.608977571255622,818.6571428571427,803.58,831.51,856.4629999999999,Sell
98,2022-11-28T00:00:00+05:30,821.8,828.9,813.55,820.7,556366,27.642060541688807,23.487760268131236,29.497251104496428,,,4.588308527310721,812.6428571428571,802.9449999999999,830.1524999999999,853.0690000000001,Sell
99,2022-11-29T00:00:00+05:30,822.0,827.5,817.6,820.6,402896,30.200174064403825,22.51720596326472,28.255605248124933,,,4.561475354849902,807.7678571428571,802.7850000000001,828.7125,849.7589999999999,Sell
100,2022-11-30T00:00:00+05:30,824.0,827.6,816.55,824.85,604761,56.66834423754404,21.69811982303153,27.15405842518656,,,4.488770106007256,808.7142857142857,804.56,827.345,846.965,Sell
101,2022-12-01T00:00:00+05:30,829.0,865.15,828.05,863.4,2799585,66.7439165701043,23.026825549957845,26.230258107524435,,,4.383418234226726,811.8107142857143,810.865,828.6524999999999,845.385,Sell
102,2022-12-02T00:00:00+05:30,868.85,869.5,853.0,859.7,699161,62.94094332144278,22.560623724960855,25.55040315414625,,,4.098722296370846,814.1428571428571,817.92,826.8425,843.1779999999999,Sell
103,2022-12-05T00:00:00+05:30,864.0,906.2,861.0,896.25,3472292,73.45581248020272,24.27057917317794,26.161252226816483,,,4.03564274141567,819.4321428571428,828.325,827.335,841.987,Buy
104,2022-12-06T00:00:00+05:30,897.0,924.3,890.8,901.0,2703167,81.83050847457629,24.929823517950943,27.19834684925293,,,3.9663921765149075,826.1392857142857,839.11,827.14,840.4739999999999,Buy
105,2022-12-07T00:00:00+05:30,897.0,903.5,871.0,880.15,1799262,74.69059405940594,25.470550409525877,27.103979096950177,,,3.975650355809748,831.8392857142857,848.3149999999999,826.7049999999999,838.9609999999999,Buy
106,2022-12-08T00:00:00+05:30,881.1,884.6,867.0,870.9,790434,75.60288130285001,24.908368237416887,26.815120873631844,,,4.149501450183763,837.6785714285714,855.74,829.6699999999998,838.577,Buy
107,2022-12-09T00:00:00+05:30,875.0,877.5,840.2,846.05,1099838,64.83879856709837,25.793484791887106,25.32478596709528,,,4.283580914512002,841.525,858.36,830.97,837.9680000000001,Buy
108,2022-12-12T00:00:00+05:30,843.0,860.0,838.0,858.1,1055457,66.86574915606337,25.5225215924666,23.849014632956962,,,4.279954150679089,846.1642857142857,862.1,832.5225,838.066,Sell
109,2022-12-13T00:00:00+05:30,858.7,868.0,855.0,858.75,647898,68.77491363273984,24.62805576443327,22.78775274977312,,,4.3194336756449445,851.2107142857143,865.915,834.35,838.3760000000001,Sell
110,2022-12-14T00:00:00+05:30,863.05,875.65,856.0,870.1,1695459,69.23278345116523,24.272480352688035,22.092588309404714,,,4.29048288406403,856.4571428571428,870.4399999999999,837.5,838.493,Sell
111,2022-12-15T00:00:00+05:30,873.2,923.0,867.55,912.8,5363175,72.08363031598954,26.499446041781752,22.871627865215295,,,4.36311569987174,863.0964285714286,875.3799999999999,843.1225000000001,840.1640000000001,Sell
112,2022-12-16T00:00:00+05:30,913.5,917.95,886.5,892.3,1686188,65.55845284658844,26.853057038797346,23.595021738467977,,,4.386675537885691,868.2107142857143,878.64,848.28,840.661,Sell
113,2022-12-19T00:00:00+05:30,892.3,895.5,867.1,871.2,892250,60.07566706491439,26.963552964597532,23.33305021527966,,,4.260675658721802,871.8249999999999,876.135,852.2300000000001,840.93,Sell
114,2022-12-20T00:00:00+05:30,873.4,873.4,842.6,852.65,935540,55.237377543330815,27.237584895697704,22.07975482149252,,,4.0369445358435225,873.8107142857142,871.3,855.2049999999999,841.0809999999999,Sell
115,2022-12-21T00:00:00+05:30,855.0,880.0,833.95,838.45,886771,44.824725160755044,28.581328831719294,20.591761196960704,,,3.6874851984963506,872.0285714285714,867.1300000000001,857.7225000000001,841.393,Sell
116,2022-12-22T00:00:00+05:30,840.0,850.4,822.6,827.55,908204,43.524672708962726,28.525519629453626,19.445210445965106,,,3.428495428487213,869.7321428571429,862.7949999999998,859.2674999999999,841.819,Sell
117,2022-12-23T00:00:00+05:30,824.95,824.95,785.75,790.45,943839,28.737942122186496,29.473696798778363,19.516398033142586,,,3.9405532596908412,862.1750000000001,857.235,857.7975,841.118,Sell
118,2022-12-26T00:00:00+05:30,793.95,819.35,785.05,810.1,911095,32.76450511945393,29.81843274172277,19.60180043186747,,,3.9370217796025058,855.6821428571429,852.4350000000001,857.2674999999999,841.2589999999999,Sell
119,2022-12-27T00:00:00+05:30,817.0,838.0,809.05,829.85,667543,40.422696115765426,29.756401831599717,18.91550982732435,,,3.783491851004159,852.0892857142857,849.5450000000001,857.7299999999999,841.7389999999999,Sell
120,2022-12-28T00:00:00+05:30,829.8,836.9,816.05,822.85,701743,40.77203764163627,29.12023027219974,18.278239980248593,,,3.8294369632571885,848.657142857143,844.82,857.6299999999999,842.1309999999999,Sell
121,2022-12-29T00:00:00+05:30,823.0,827.5,806.0,824.8,691304,45.52537376289745,28.57592810989976,18.024493236071326,,,3.917370472945984,847.1392857142857,836.0200000000001,855.7,842.2289999999999,Sell
122,2022-12-30T00:00:00+05:30,828.95,848.0,825.35,828.4,856927,43.51528384279474,28.191933244906924,16.940440924542347,,,3.966669043915515,845.0178571428571,829.6300000000001,854.135,842.288,Sell
123,2023-01-02T00:00:00+05:30,834.7,841.0,824.4,837.65,424749,45.5597643097643,27.36393801312786,15.969492650976846,,,3.759453647412494,843.5107142857142,826.275,851.2049999999999,842.2130000000001,Sell
124,2023-01-03T00:00:00+05:30,841.85,853.75,834.75,840.7,688424,43.589184474487574,26.766513869333014,15.100256212494,,,3.4830271814099194,841.4107142857143,825.0799999999999,848.1899999999999,842.069,Sell
125,2023-01-04T00:00:00+05:30,840.7,841.95,812.55,815.95,762133,27.087769103383025,26.95462002152352,14.601340097366695,,,3.5678983222342517,834.4928571428572,822.8299999999999,844.9799999999999,841.5369999999999,Sell
